Symbol;OrdenN;Fecha;Entrada;H;Signal;final_ret;max_path_ret;avg_path_ret;sum_pos_path_ret;avg_pos_path_ret;n_pos_days;Anio
NVDA;98;2020-07-08;10.18244;5;0.7197226285934448;0.0011009149084109668;0.02867976634284125;0.011055896229194607;0.07130805582944766;0.017827013957361915;4;2020
NVDA;99;2020-07-09;10.47447;5;0.7809504270553589;-0.035612303056861146;-0.0028306921495789453;-0.02425497423736;0.0;0.0;0;2020
NVDA;100;2020-07-10;10.44482;5;0.7792372703552246;-0.026505004394522833;-0.00975698958909777;-0.026786100669997186;0.0;0.0;0;2020
NVDA;101;2020-07-13;10.01923;5;0.6367442607879639;0.04561128949031007;0.04561128949031007;0.023675671683352866;0.11837835841676433;0.023675671683352866;5;2020
NVDA;102;2020-07-14;10.34291;5;0.6783065795898438;-0.0046737330209776174;0.012889022528476011;-0.009294869625666268;0.012889022528476011;0.012889022528476011;1;2020
NVDA;103;2020-07-15;10.19365;5;0.6211416721343994;0.02068052169733122;0.02772019835878216;0.009347584035159154;0.05830100111343832;0.019433667037812772;3;2020
NVDA;104;2020-07-16;10.10145;5;0.5579883456230164;-0.0004929985299139988;0.0371006142682486;0.01846170599270404;0.09280152849343419;0.023200382123358548;4;2020
NVDA;105;2020-07-17;10.16798;5;0.5354099273681641;-0.0006854852192865062;0.030314772452345463;0.011660723172154143;0.0660219630644435;0.022007321021481164;3;2020
NVDA;106;2020-07-20;10.47622;5;0.5974898338317871;-0.008491612432728612;-0.006849798877839467;-0.019803516917361395;0.0;0.0;0;2020
NVDA;107;2020-07-21;10.29457;5;0.525885820388794;-0.010940719233537616;0.01067455950078537;-0.0046958736498950646;0.019678335277724016;0.009839167638862008;2;2020
NVDA;108;2020-07-22;10.40446;5;0.5423846244812012;0.002562362679081825;0.002562362679081825;-0.014695620916414723;0.002562362679081825;0.002562362679081825;1;2020
NVDA;109;2020-07-27;10.38726;5;0.530023992061615;0.0564942054016171;0.0564942054016171;0.015592947514551536;0.09773125925412493;0.024432814813531233;4;2020
NVDA;110;2020-07-29;10.43112;5;0.5439297556877136;0.07847191864344386;0.07847191864344386;0.04636146454072047;0.23180732270360235;0.04636146454072047;5;2020
NVDA;111;2020-07-30;10.57913;5;0.6081919074058533;0.06797628916555536;0.06797628916555536;0.0453173370589076;0.22658668529453801;0.0453173370589076;5;2020
NVDA;112;2020-07-31;10.57987;5;0.5776501297950745;0.0550895237843188;0.067901590473229;0.05626212798455944;0.2813106399227972;0.05626212798455944;5;2020
NVDA;113;2020-08-03;10.97408;5;0.6650811433792114;0.014054936723625096;0.029540517291654526;0.021130153962792306;0.10565076981396153;0.021130153962792306;5;2020
NVDA;114;2020-08-04;11.19086;5;0.7327365875244141;-0.033644420536044724;0.009597117647794732;-0.005379211249180176;0.014852299108379473;0.007426149554189737;2;2020
NVDA;115;2020-08-05;11.24967;5;0.7483214735984802;0.013600398945035763;0.013600398945035763;-0.00785871941132493;0.017919636753789336;0.008959818376894668;2;2020
NVDA;116;2020-08-06;11.29826;5;0.734988272190094;0.009483761216328794;0.009483761216328794;-0.010228831696208151;0.01872500721350001;0.009362503606750006;2;2020
NVDA;117;2020-08-07;11.16271;5;0.7049240469932556;0.03254586027944816;0.03254586027944816;0.008299239163249723;0.07578446452519128;0.025261488175063757;3;2020
