Fecha,Symbol,Fold,Target,Predicted,Model,TargetName
2020-04-23,NVDA,2020,0.57279,0.49484962,XGBRegressor,TARGET_TREND_ANG_15_8
2020-04-24,NVDA,2020,0.57146,0.50445384,XGBRegressor,TARGET_TREND_ANG_15_8
2020-04-27,NVDA,2020,0.63102,0.62321085,XGBRegressor,TARGET_TREND_ANG_15_8
2020-04-28,NVDA,2020,0.69783,0.5958169,XGBRegressor,TARGET_TREND_ANG_15_8
2020-04-29,NVDA,2020,0.74997,0.5817275,XGBRegressor,TARGET_TREND_ANG_15_8
2020-04-30,NVDA,2020,0.73171,0.49955952,XGBRegressor,TARGET_TREND_ANG_15_8
2020-05-01,NVDA,2020,0.74113,0.42135093,XGBRegressor,TARGET_TREND_ANG_15_8
2020-05-04,NVDA,2020,0.74762,0.44855547,XGBRegressor,TARGET_TREND_ANG_15_8
2020-05-05,NVDA,2020,0.79305,0.49409693,XGBRegressor,TARGET_TREND_ANG_15_8
2020-05-06,NVDA,2020,0.84379,0.5352256,XGBRegressor,TARGET_TREND_ANG_15_8
2020-05-07,NVDA,2020,0.86759,0.57975435,XGBRegressor,TARGET_TREND_ANG_15_8
2020-05-08,NVDA,2020,0.89167,0.6358679,XGBRegressor,TARGET_TREND_ANG_15_8
2020-05-11,NVDA,2020,0.8923,0.7063511,XGBRegressor,TARGET_TREND_ANG_15_8
2020-05-12,NVDA,2020,0.8965,0.55524987,XGBRegressor,TARGET_TREND_ANG_15_8
2020-05-13,NVDA,2020,0.88403,0.5296653,XGBRegressor,TARGET_TREND_ANG_15_8
2020-05-14,NVDA,2020,0.85011,0.6204398,XGBRegressor,TARGET_TREND_ANG_15_8
2020-05-15,NVDA,2020,0.79915,0.6783124,XGBRegressor,TARGET_TREND_ANG_15_8
2020-05-18,NVDA,2020,0.77166,0.7301108,XGBRegressor,TARGET_TREND_ANG_15_8
2020-05-19,NVDA,2020,0.74429,0.7704546,XGBRegressor,TARGET_TREND_ANG_15_8
2020-05-20,NVDA,2020,0.72448,0.7255441,XGBRegressor,TARGET_TREND_ANG_15_8
2020-05-21,NVDA,2020,0.67191,0.65779287,XGBRegressor,TARGET_TREND_ANG_15_8
2020-05-22,NVDA,2020,0.58716,0.65130913,XGBRegressor,TARGET_TREND_ANG_15_8
2020-05-26,NVDA,2020,0.53055,0.5192967,XGBRegressor,TARGET_TREND_ANG_15_8
2020-05-27,NVDA,2020,0.50042,0.40838835,XGBRegressor,TARGET_TREND_ANG_15_8
2020-05-28,NVDA,2020,0.52475,0.37290728,XGBRegressor,TARGET_TREND_ANG_15_8
2020-05-29,NVDA,2020,0.5824,0.51994526,XGBRegressor,TARGET_TREND_ANG_15_8
2020-06-01,NVDA,2020,0.59271,0.51685256,XGBRegressor,TARGET_TREND_ANG_15_8
2020-06-02,NVDA,2020,0.59579,0.51254606,XGBRegressor,TARGET_TREND_ANG_15_8
2020-06-03,NVDA,2020,0.64894,0.536672,XGBRegressor,TARGET_TREND_ANG_15_8
2020-06-04,NVDA,2020,0.65428,0.5499741,XGBRegressor,TARGET_TREND_ANG_15_8
2020-06-05,NVDA,2020,0.64776,0.557608,XGBRegressor,TARGET_TREND_ANG_15_8
2020-06-08,NVDA,2020,0.62972,0.51216114,XGBRegressor,TARGET_TREND_ANG_15_8
2020-06-09,NVDA,2020,0.6426,0.5842423,XGBRegressor,TARGET_TREND_ANG_15_8
2020-06-10,NVDA,2020,0.66447,0.67647636,XGBRegressor,TARGET_TREND_ANG_15_8
2020-06-11,NVDA,2020,0.68626,0.48334587,XGBRegressor,TARGET_TREND_ANG_15_8
2020-06-12,NVDA,2020,0.66465,0.49361965,XGBRegressor,TARGET_TREND_ANG_15_8
